id,empleado_id,cliente_id,fecha,hora,fecha_cerrado,hora_cerrado,serie,forma_pago_id,cuenta,subtotal,iva,total,facturado,cancelado
88354,1555,25730,27/07/2022,13:02:56,27/07/2022,13:03:00,NDPLU029GDL,1,,7.33,1.17,8.5,NO,NO
88355,1555,25686,27/07/2022,13:06:51,27/07/2022,13:07:11,NDPLU028UW1,1,,20.34,3.25,23.59,NO,NO
88356,1555,25678,27/07/2022,13:09:42,27/07/2022,13:12:13,NDPLU031TO6,5,4976,278.11,44.51,322.62,NO,NO
88357,1555,25692,27/07/2022,13:12:22,27/07/2022,13:14:04,NDPLU023TOO,5,8146,81.47,13.04,94.51,SI,NO
88358,1555,25677,27/07/2022,13:16:55,27/07/2022,13:17:11,NDPLU033WOU,1,,16.38,2.62,19,NO,NO
88359,1555,25672,27/07/2022,13:21:02,27/07/2022,13:22:06,NDPLU021C4I,1,,92.5,14.8,107.3,NO,NO
88360,1555,25667,27/07/2022,13:22:22,27/07/2022,13:22:48,NDPLU024W4Q,1,,145.69,23.31,169,NO,NO
88361,1555,25663,27/07/2022,13:26:00,27/07/2022,13:26:12,NDPLU0240LY,1,,43.53,6.97,50.5,NO,NO
88362,1520,25728,27/07/2022,13:27:43,27/07/2022,13:28:02,NDPLI032RIT,1,,37.5,6,43.5,NO,NO
88363,1520,25630,27/07/2022,13:28:37,27/07/2022,13:28:50,NDPLI036MUE,1,,26.72,4.28,31,NO,NO
88364,1520,25625,27/07/2022,13:33:17,27/07/2022,13:34:45,NDPLI030PAG,1,,270.68,43.32,314,NO,NO
88365,1555,25612,27/07/2022,13:34:04,27/07/2022,13:35:04,NDPLU02727D,1,,55.52,8.89,64.41,NO,NO
88366,1520,25602,27/07/2022,13:36:16,27/07/2022,13:36:28,NDPLI032Z6Y,1,,44.74,7.16,51.9,NO,NO
88367,1520,25651,27/07/2022,13:42:26,27/07/2022,13:43:04,NDPLI030XK7,1,,128.54,20.57,149.11,NO,NO
88368,1520,25650,27/07/2022,13:43:13,27/07/2022,13:43:29,NDPLI027ZAE,1,,46.47,7.44,53.91,NO,NO
88369,1520,25648,27/07/2022,13:44:44,27/07/2022,13:44:48,NDPLI032T2X,1,,9.05,1.45,10.5,NO,NO
88370,1520,25642,27/07/2022,13:46:16,27/07/2022,13:46:34,NDPLI0332T9,1,,73.97,11.83,85.8,NO,NO
88371,1520,25541,27/07/2022,13:47:29,27/07/2022,13:49:50,NDPLI038BXF,1,,661.02,105.76,766.78,SI,NO
88372,1520,25634,27/07/2022,13:50:08,27/07/2022,13:50:15,NDPLI029SLL,1,,20.26,3.24,23.5,NO,NO
88373,1520,25457,27/07/2022,13:50:24,27/07/2022,13:54:09,NDPLI027CI8,4,5707,4143.61,662.99,4806.5996,SI,NO
88374,1520,25417,27/07/2022,13:54:23,27/07/2022,13:55:37,NDPLI030DMB,4,5707,509.48,81.52,591,SI,NO
88375,1520,25475,27/07/2022,13:55:53,27/07/2022,13:56:01,NDPLI034SCH,1,,33.19,5.32,38.51,NO,NO
88376,1520,25489,27/07/2022,13:56:18,27/07/2022,13:56:35,NDPLI036MAN,1,,57.67,9.23,66.9,NO,NO
88377,1520,25409,27/07/2022,13:57:00,27/07/2022,14:01:33,NDPLI0281KF,5,7597,275.61,44.11,319.72,SI,NO
88378,1555,25382,27/07/2022,14:00:08,27/07/2022,14:00:16,NDPLU025BJH,1,,39.98,6.4,46.38,NO,NO
88379,1555,25358,27/07/2022,14:00:31,27/07/2022,14:00:56,NDPLU0215MH,1,,46.04,7.36,53.4,NO,NO
88380,1555,25485,27/07/2022,14:02:16,27/07/2022,14:03:10,NDPLU026I81,1,,108.97,17.44,126.41,NO,NO
88381,1520,25355,27/07/2022,14:02:46,27/07/2022,14:04:58,NDPLI029WD4,1,,43.05,6.89,49.94,NO,NO
88382,1555,25482,27/07/2022,14:04:13,27/07/2022,14:04:34,NDPLU025Q7L,1,,22.24,3.56,25.8,NO,NO
88383,1520,25336,27/07/2022,14:05:11,27/07/2022,14:05:24,NDPLI024VHU,1,,7.67,1.23,8.9,NO,NO
88384,1520,25330,27/07/2022,14:05:58,27/07/2022,14:06:24,NDPLI035Y8L,1,,146.47,23.43,169.9,NO,NO
88385,1555,25323,27/07/2022,14:06:10,27/07/2022,14:06:26,NDPLU0248VN,1,,107.84,17.26,125.1,NO,NO
88386,1555,25304,27/07/2022,14:07:25,27/07/2022,14:08:08,NDPLU0310E7,1,,121.12,19.38,140.5,NO,NO
88387,1555,24790,27/07/2022,14:09:13,27/07/2022,14:09:58,NDPLU03071V,1,,161.72,25.88,187.6,NO,NO
88388,1520,42684,27/07/2022,14:10:27,27/07/2022,14:13:58,NDPLI0276I2,4,9036,144.41,23.1,167.51,SI,NO
88389,1555,25227,27/07/2022,14:11:33,27/07/2022,14:11:40,NDPLU025G9K,1,,59.91,9.59,69.5,NO,NO
88390,1520,25084,27/07/2022,14:15:02,27/07/2022,14:15:07,NDPLI025BB6,1,,34.05,5.45,39.5,NO,NO
88391,1520,25078,27/07/2022,14:15:29,27/07/2022,14:15:46,NDPLI034N55,1,,71.98,11.52,83.5,NO,NO
88392,1555,25214,27/07/2022,14:19:35,27/07/2022,14:19:48,NDPLU035MW0,1,,90.66,14.51,105.17,NO,NO
88393,1555,25462,27/07/2022,14:20:44,27/07/2022,14:21:50,NDPLU0278S5,1,,72.41,11.59,84,SI,NO
88394,1520,25076,27/07/2022,14:23:03,27/07/2022,14:23:43,NDPLI0250MI,1,,39.14,6.27,45.41,NO,NO
88395,1520,25075,27/07/2022,14:26:07,27/07/2022,14:26:25,NDPLI032PB6,1,,54.31,8.69,63,NO,NO
88396,1555,25204,27/07/2022,14:31:42,27/07/2022,14:32:36,NDPLU02702E,1,,104.99,16.8,121.79,NO,NO
88397,1520,25027,27/07/2022,14:32:25,27/07/2022,14:32:31,NDPLI029E1F,1,,46.29,7.41,53.7,NO,NO
88398,1555,25196,27/07/2022,14:37:20,27/07/2022,14:37:28,NDPLU0294U8,1,,38.71,6.19,44.9,NO,NO
88399,1555,25166,27/07/2022,14:39:06,27/07/2022,14:39:35,NDPLU0358OI,1,,107.93,17.26,125.19,NO,NO
88400,1555,25158,27/07/2022,14:42:03,27/07/2022,14:42:24,NDPLU026TT7,1,,57.18,9.14,66.32,NO,NO
88401,1555,25157,27/07/2022,14:47:34,27/07/2022,14:47:43,NDPLU03597E,1,,5.95,0.95,6.9,NO,NO
88402,1555,24786,27/07/2022,14:48:13,27/07/2022,14:52:13,NDPLU033VXR,1,,51.21,8.19,59.4,NO,NO
88403,1555,40209,27/07/2022,14:58:14,27/07/2022,15:00:46,NDPLU035A3F,1,,433.52,69.36,502.88,NO,NO
88404,1555,24785,27/07/2022,15:04:12,27/07/2022,15:04:28,NDPLU025GHR,1,,35.09,5.61,40.7,NO,NO
88405,1555,24780,27/07/2022,15:05:34,27/07/2022,15:05:50,NDPLU030BNS,1,,51.21,8.19,59.4,NO,NO
88406,1520,25025,27/07/2022,15:12:34,27/07/2022,15:12:39,NDPLI02872I,1,,35.86,5.74,41.6,NO,NO
88407,1555,24773,27/07/2022,15:19:42,27/07/2022,15:20:07,NDPLU034FOO,1,,179.74,28.76,208.5,NO,NO
88408,1555,24767,27/07/2022,15:24:23,27/07/2022,15:26:07,NDPLU029QFA,1,,222.32,35.57,257.89,NO,NO
88409,1555,25192,27/07/2022,15:27:39,27/07/2022,15:28:09,NDPLU039PVS,1,,557.41,89.19,646.6,SI,NO
88410,1555,24765,27/07/2022,15:30:00,27/07/2022,15:30:12,NDPLU021EYV,1,,72.84,11.65,84.49,NO,NO
88411,1555,25268,27/07/2022,15:30:27,27/07/2022,15:30:37,NDPLU030NY9,1,,51.64,8.26,59.9,NO,NO
88412,1555,25263,27/07/2022,15:32:44,27/07/2022,15:32:55,NDPLU031WI8,1,,26.64,4.26,30.9,NO,NO
88413,1520,25022,27/07/2022,16:04:01,27/07/2022,16:04:12,NDPLI0244VA,1,,334.49,53.51,388,NO,NO
88414,1520,25057,27/07/2022,16:09:51,27/07/2022,16:11:55,NDPLI034E7C,5,9249,212.34,33.97,246.31,SI,NO
88415,1520,25074,27/07/2022,16:12:10,27/07/2022,16:12:14,NDPLI023CPY,1,,19.83,3.17,23,NO,NO
88416,1520,25020,27/07/2022,16:20:18,27/07/2022,16:20:37,NDPLI030VFH,1,,111.03,17.77,128.8,NO,NO
88417,1520,25018,27/07/2022,16:20:59,27/07/2022,16:21:07,NDPLI035LXC,1,,22.84,3.65,26.49,NO,NO
88418,1520,25016,27/07/2022,16:22:40,27/07/2022,16:22:54,NDPLI027TT8,1,,95.86,15.34,111.2,NO,NO
88419,1520,25015,27/07/2022,16:24:26,27/07/2022,16:24:36,NDPLI033RFE,1,,102.94,16.46,119.4,NO,NO
88420,1520,24946,27/07/2022,16:34:01,27/07/2022,16:34:55,NDPLI027Z5I,1,,774.92,123.98,898.9,SI,NO
88421,1520,24897,27/07/2022,16:37:32,27/07/2022,16:37:42,NDPLI034FWB,1,,25.33,4.05,29.38,NO,NO
88422,1520,24890,27/07/2022,16:38:07,27/07/2022,16:38:25,NDPLI037J9G,1,,331.9,53.1,385,NO,NO
88423,1520,24868,27/07/2022,16:41:25,27/07/2022,16:42:04,NDPLI03155M,1,,35.95,5.75,41.7,NO,NO
88424,1520,24860,27/07/2022,16:48:11,27/07/2022,16:48:18,NDPLI033460,1,,38.71,6.19,44.9,NO,NO
88425,1555,24859,27/07/2022,17:00:16,27/07/2022,17:00:47,NDPLU027G4N,1,,56.46,9.03,65.49,NO,NO
88426,1520,25001,27/07/2022,17:00:21,27/07/2022,17:01:05,NDPLI023OKN,1,,117.77,18.84,136.61,NO,NO
88427,1520,24957,27/07/2022,17:02:27,27/07/2022,17:02:44,NDPLI031CDN,1,,22.84,3.65,26.49,NO,NO
88428,676,24858,27/07/2022,17:05:14,27/07/2022,17:06:48,NDPGR030PIK,5,2779,56.81,9.1,65.91,NO,NO
88429,676,24845,27/07/2022,17:07:06,27/07/2022,17:07:35,NDPGR033UBM,1,,100,16,116,NO,NO
88430,676,24841,27/07/2022,17:16:00,27/07/2022,17:17:51,NDPGR02784Z,4,9933,5994.83,959.16,6953.99,SI,NO
88431,676,24681,27/07/2022,17:18:09,27/07/2022,17:18:20,NDPGR038LYT,1,,38.49,6.16,44.65,NO,NO
88432,676,24678,27/07/2022,17:18:43,27/07/2022,17:18:59,NDPGR036N6T,1,,13.36,2.14,15.5,NO,NO
88433,676,24844,27/07/2022,17:19:37,27/07/2022,17:19:50,NDPGR040P22,1,,31.81,5.09,36.9,NO,NO
88434,676,24761,27/07/2022,17:22:06,27/07/2022,17:22:39,NDPGR030WAJ,1,,90.78,14.52,105.3,NO,NO
88435,676,24756,27/07/2022,17:26:48,27/07/2022,17:27:51,NDPGR040JRN,1,,159.58,25.53,185.11,NO,NO
88436,676,24676,27/07/2022,17:28:03,27/07/2022,17:28:07,NDPGR033LPC,1,,38.71,6.19,44.9,NO,NO
88437,676,24753,27/07/2022,17:28:16,27/07/2022,17:28:21,NDPGR037B6M,1,,38.71,6.19,44.9,NO,NO
88438,676,24647,27/07/2022,17:30:12,27/07/2022,17:30:49,NDPGR026M7F,1,,94.06,15.06,109.12,NO,NO
88439,676,24643,27/07/2022,17:33:24,27/07/2022,17:33:34,NDPGR032Q8R,1,,68.1,10.9,79,NO,NO
88440,676,24741,27/07/2022,17:33:57,27/07/2022,17:34:57,NDPGR038H9A,1,,133.79,21.4,155.19,NO,NO
88441,676,24634,27/07/2022,17:38:06,27/07/2022,17:38:43,NDPGR037UIY,1,,50.39,8.06,58.45,NO,NO
88442,676,24628,27/07/2022,17:39:57,27/07/2022,17:41:11,NDPGR0446UG,1,,384.31,61.49,445.8,NO,NO
88443,676,24914,27/07/2022,17:41:27,27/07/2022,17:42:04,NDPGR034RHS,1,,671.55,107.45,779,SI,NO
88444,676,24720,27/07/2022,17:49:20,27/07/2022,17:49:25,NDPGR0351UW,1,,33.62,5.38,39,NO,NO
88445,676,24712,27/07/2022,17:56:49,27/07/2022,17:57:37,NDPGR044TVV,1,,87.32,13.98,101.3,NO,NO
88446,676,24620,27/07/2022,18:09:13,27/07/2022,18:09:31,NDPGR0344HV,1,,38.71,6.19,44.9,NO,NO
88447,676,24684,27/07/2022,18:25:14,27/07/2022,18:25:20,NDPGR0335GB,1,,34.48,5.52,40,NO,NO
88448,676,24839,27/07/2022,18:39:09,27/07/2022,18:39:06,FD-NDPGR0393SX,1,,13946.679,2231.4692,16178.141,SI,NO
88449,1555,24600,28/07/2022,08:31:18,28/07/2022,08:31:22,NDPLU037V1J,1,,5.6,0.9,6.5,NO,NO
88450,1520,24599,28/07/2022,08:37:09,28/07/2022,08:37:14,NDPLI043ZUE,1,,86.12,13.78,99.9,NO,NO
88451,1520,24589,28/07/2022,08:39:31,28/07/2022,08:39:36,NDPLI040BXR,1,,38.71,6.19,44.9,NO,NO
88452,1520,24588,28/07/2022,08:49:38,28/07/2022,08:49:43,NDPLI0482O4,1,,10.17,1.63,11.8,NO,NO
88453,1520,24580,28/07/2022,09:05:17,28/07/2022,09:05:48,NDPLI038YMH,1,,90.78,14.52,105.3,NO,NO
88454,1520,24614,28/07/2022,09:05:59,28/07/2022,09:06:23,NDPLI044L0K,1,,247.84,39.65,287.49,SI,NO
88455,1520,24576,28/07/2022,09:10:36,28/07/2022,09:11:26,NDPLI035VUX,1,,83.02,13.29,96.31,NO,NO
88456,1520,24566,28/07/2022,09:13:24,28/07/2022,09:14:24,NDPLI035IPO,1,,98.45,15.75,114.2,NO,NO
88457,1520,22815,28/07/2022,09:25:37,28/07/2022,09:25:54,NDPLI042LIJ,1,,81.64,13.07,94.71,NO,NO
88458,1520,24613,28/07/2022,09:26:30,28/07/2022,09:27:33,NDPLI03628V,1,,126.97,20.31,147.28,SI,NO
88459,1520,24460,28/07/2022,09:33:45,28/07/2022,09:34:22,NDPLI040P6R,1,,151.55,24.24,175.79,NO,NO
88460,1520,24442,28/07/2022,09:38:21,28/07/2022,09:38:51,NDPLI039OP3,1,,190.32,30.45,220.77,NO,NO
88461,1520,24426,28/07/2022,09:43:40,28/07/2022,09:43:51,NDPLI036STE,1,,21.12,3.38,24.5,NO,NO
88462,1520,24518,28/07/2022,09:44:02,28/07/2022,09:46:31,NDPLI035AJF,1,,785.35,125.65,911,SI,NO
88463,1520,24434,28/07/2022,09:46:56,28/07/2022,09:47:08,NDPLI0467AV,1,,19.74,3.16,22.9,NO,NO
88464,1520,24522,28/07/2022,09:47:46,28/07/2022,09:47:46,NDPLI044MC0,1,,50,0,50,NO,NO
88465,543,24524,28/07/2022,09:48:50,28/07/2022,09:57:00,NDPDU04229X,1,,1637.93,262.07,1900,SI,NO
88466,1520,24424,28/07/2022,09:57:09,28/07/2022,09:57:25,NDPLI04683F,1,,42.93,6.87,49.8,NO,NO
88467,543,24531,28/07/2022,09:57:13,28/07/2022,09:57:46,NDPDU04180W,1,,323.28,51.72,375,SI,NO
88468,1520,24545,28/07/2022,10:01:19,28/07/2022,10:01:51,NDPLI0281OL,1,,112.07,17.93,130,SI,NO
88469,1555,24508,28/07/2022,10:17:28,28/07/2022,10:19:18,NDPLU035QJV,5,1645,418.02,66.88,484.9,SI,NO
88470,1555,24403,28/07/2022,10:22:02,28/07/2022,10:22:31,NDPLU023QFC,1,,64.57,10.33,74.9,NO,NO
88471,1520,24414,28/07/2022,10:22:37,28/07/2022,10:22:57,NDPLI031PG6,1,,87.33,13.98,101.31,NO,NO
88472,1555,22814,28/07/2022,10:22:49,28/07/2022,10:25:31,NDPLU034506,1,,192.34,30.78,223.12,NO,NO
88473,1555,22807,28/07/2022,10:26:43,28/07/2022,10:27:10,NDPLU032VN0,1,,192.67,30.83,223.5,NO,NO
88474,1555,24337,28/07/2022,10:27:34,28/07/2022,10:27:56,NDPLU032RHA,1,,41.73,6.68,48.41,NO,NO
88475,1520,24381,28/07/2022,10:31:00,28/07/2022,10:31:05,NDPLI021ZZZ,1,,31.81,5.09,36.9,NO,NO
88476,1520,24366,28/07/2022,10:32:45,28/07/2022,10:33:41,NDPLI031SRL,1,,154.23,24.68,178.91,NO,NO
88477,1520,24359,28/07/2022,10:34:02,28/07/2022,10:34:12,NDPLI026VYS,1,,19.74,3.16,22.9,NO,NO
88478,1555,24333,28/07/2022,10:38:26,28/07/2022,10:38:33,NDPLU036S9I,1,,33.62,5.38,39,NO,NO
88479,1555,24326,28/07/2022,10:38:53,28/07/2022,10:39:00,NDPLU036KLJ,1,,26.29,4.21,30.5,NO,NO
88480,1555,24199,28/07/2022,10:39:19,28/07/2022,10:39:32,NDPLU039TX2,1,,96.12,15.38,111.5,NO,NO
88481,1555,24251,28/07/2022,10:45:57,28/07/2022,10:47:38,NDPLU038NF4,1,,412.93,66.07,479,SI,NO
88482,1555,24193,28/07/2022,10:48:21,28/07/2022,10:48:29,NDPLU032MCQ,1,,15.52,2.48,18,NO,NO
88483,1555,24323,28/07/2022,10:50:34,28/07/2022,10:51:31,NDPLU029FIO,1,,240.61,38.49,279.1,NO,NO
88484,1555,24317,28/07/2022,10:51:45,28/07/2022,10:52:01,NDPLU032V9Z,1,,14.44,2.31,16.75,NO,NO
88485,1555,24233,28/07/2022,10:54:16,28/07/2022,10:56:40,NDPLU033XCZ,1,,535.77,85.73,621.5,SI,NO
88486,1555,24188,28/07/2022,10:57:13,28/07/2022,10:57:50,NDPLU033RYC,1,,389.05,62.25,451.3,NO,NO
88487,1555,24224,28/07/2022,10:58:08,28/07/2022,11:00:37,NDPLU038MWQ,5,96,318.36,50.94,369.3,SI,NO
88488,1555,24181,28/07/2022,11:01:12,28/07/2022,11:01:34,NDPLU022KMG,1,,39.14,6.26,45.4,NO,NO
88489,1555,24147,28/07/2022,11:05:20,28/07/2022,11:07:41,NDPLU0255MD,5,962,38.71,6.19,44.9,NO,NO
88490,1520,24135,28/07/2022,11:07:37,28/07/2022,11:07:41,NDPLI035WCG,1,,38.79,6.21,45,NO,NO
88491,1520,24131,28/07/2022,11:07:52,28/07/2022,11:07:58,NDPLI032A13,1,,27.07,4.33,31.4,NO,NO
88492,1555,24141,28/07/2022,11:19:20,28/07/2022,11:19:39,NDPLU030JR2,1,,21.47,3.44,24.91,NO,NO
88493,1555,24087,28/07/2022,11:20:14,28/07/2022,11:20:32,NDPLU025W9C,1,,55.34,8.85,64.19,NO,NO
88494,1520,24076,28/07/2022,11:28:45,28/07/2022,11:29:10,NDPLI0378RZ,1,,58.36,9.34,67.7,NO,NO
88495,1520,24025,28/07/2022,11:32:57,28/07/2022,11:33:55,NDPLI035P42,3,14,1073.28,171.72,1245,SI,NO
88496,1520,23836,28/07/2022,11:34:33,28/07/2022,11:34:40,NDPLI031V59,1,,30.17,4.83,35,NO,NO
88497,1520,24074,28/07/2022,11:38:03,28/07/2022,11:38:15,NDPLI032CSI,1,,40.78,6.53,47.31,NO,NO
88498,1520,24065,28/07/2022,11:40:46,28/07/2022,11:40:57,NDPLI032TNJ,1,,31.81,5.09,36.9,NO,NO
88499,1520,24060,28/07/2022,11:41:53,28/07/2022,11:43:28,NDPLI031S92,5,6398,101.9,16.3,118.2,NO,NO
88500,1520,24058,28/07/2022,11:44:18,28/07/2022,11:46:32,NDPLI0359S9,5,6398,5.95,0.95,6.9,NO,NO
88501,1520,23964,28/07/2022,11:50:06,28/07/2022,11:51:03,NDPLI029GBQ,1,,256.9,41.1,298,SI,NO
88502,1520,23961,28/07/2022,12:00:35,28/07/2022,12:03:50,NDPLI027K8F,1,,450.69,72.1,522.79,SI,NO
88503,1555,24024,28/07/2022,12:03:12,28/07/2022,12:03:41,NDPLU025GGE,1,,127.42,20.38,147.8,SI,NO
88504,1555,24009,28/07/2022,12:08:57,28/07/2022,12:09:31,NDPLU039BI6,1,,40.86,6.54,47.4,NO,NO
88505,1555,24018,28/07/2022,12:14:16,28/07/2022,12:16:20,NDPLU031L7A,5,4198,670.87,107.34,778.21,SI,NO
88506,1520,24001,28/07/2022,12:15:06,28/07/2022,12:15:50,NDPLI031KHJ,1,,430.35,68.85,499.2,NO,NO
88507,1520,23994,28/07/2022,12:16:02,28/07/2022,12:16:05,NDPLI028V4K,1,,17.19,2.75,19.94,NO,NO
88508,1520,23841,28/07/2022,12:16:29,28/07/2022,12:20:01,NDPLI037STM,1,,347.67,55.62,403.29,SI,NO
88509,1555,23987,28/07/2022,12:16:38,28/07/2022,12:17:32,NDPLU037DJW,1,,195.09,31.21,226.3,NO,NO
88510,1520,23824,28/07/2022,12:20:21,28/07/2022,12:20:33,NDPLI024BQ7,1,,49.91,7.99,57.9,NO,NO
88511,1520,23798,28/07/2022,12:21:08,28/07/2022,12:21:29,NDPLI030E8T,1,,42.93,6.87,49.8,NO,NO
88512,1520,23755,28/07/2022,12:23:47,28/07/2022,12:24:35,NDPLI035QDH,1,,153.36,24.53,177.89,SI,NO
88513,1555,23779,28/07/2022,12:27:05,28/07/2022,12:27:12,NDPLU033CNR,1,,10.17,1.63,11.8,NO,NO
88514,1555,23777,28/07/2022,12:28:23,28/07/2022,12:28:33,NDPLU034M8R,1,,12.89,2.06,14.95,NO,NO
88515,1555,23767,28/07/2022,12:38:20,28/07/2022,12:39:07,NDPLU032CG6,1,,48.97,7.84,56.81,NO,NO
88516,1520,23740,28/07/2022,12:43:13,28/07/2022,12:43:24,NDPLI0300NK,1,,75,12,87,NO,NO
88517,1520,22806,28/07/2022,12:52:40,28/07/2022,12:52:43,NDPLI0302LV,1,,77.59,12.41,90,NO,NO
88518,1520,22793,28/07/2022,12:53:40,28/07/2022,12:53:44,NDPLI031LYU,1,,17.16,2.75,19.91,NO,NO
88519,1520,22788,28/07/2022,12:53:56,28/07/2022,12:54:49,NDPLI038V0O,1,,169.14,27.04,196.18,NO,NO
88520,1520,39722,28/07/2022,12:55:03,28/07/2022,12:55:07,NDPLI032YXT,1,,15.09,2.41,17.5,NO,NO
88521,1520,36898,28/07/2022,12:55:24,28/07/2022,12:55:31,NDPLI0356RQ,1,,128.88,20.62,149.5,NO,NO
88522,1520,36818,28/07/2022,12:55:51,28/07/2022,12:57:09,NDPLI035HHB,1,,579.23,92.68,671.91,SI,NO
88523,1520,36893,28/07/2022,12:57:40,28/07/2022,12:57:50,NDPLI035QLK,1,,65.43,10.47,75.9,NO,NO
88524,1520,22766,28/07/2022,13:01:46,28/07/2022,13:02:08,NDPLI028MKO,1,,65.52,10.48,76,NO,NO
88525,1520,23600,28/07/2022,13:11:34,28/07/2022,13:12:07,NDPLI0268D7,1,,98.11,15.69,113.8,NO,NO
88526,1520,23583,28/07/2022,13:12:22,28/07/2022,13:12:55,NDPLI024E12,1,,143.28,22.92,166.2,NO,NO
88527,1520,23582,28/07/2022,13:13:20,28/07/2022,13:13:26,NDPLI023VV1,1,,25.43,4.07,29.5,NO,NO
88528,1520,23733,28/07/2022,13:14:28,28/07/2022,13:15:37,NDPLI032T9G,1,,180.95,28.97,209.92,NO,NO
88529,1555,23727,28/07/2022,13:18:06,28/07/2022,13:18:11,NDPLU0325G0,1,,38.79,6.21,45,NO,NO
88530,1520,23724,28/07/2022,13:26:11,28/07/2022,13:26:39,NDPLI027742,1,,108.1,17.3,125.4,NO,NO
88531,1520,23705,28/07/2022,13:26:50,28/07/2022,13:26:59,NDPLI0304SM,1,,26.29,4.21,30.5,NO,NO
88532,1520,23502,28/07/2022,13:27:41,28/07/2022,13:27:53,NDPLI031T6I,1,,85.78,13.72,99.5,NO,NO
88533,1520,23471,28/07/2022,13:29:42,28/07/2022,13:29:53,NDPLI034UZM,1,,5.09,0.81,5.9,NO,NO
88534,1520,23470,28/07/2022,13:33:07,28/07/2022,13:33:33,NDPLI030JW2,1,,193.37,30.95,224.32,NO,NO
88535,1520,23469,28/07/2022,13:33:52,28/07/2022,13:34:28,NDPLI0308H5,1,,112.16,17.94,130.1,NO,NO
88536,1555,23576,28/07/2022,13:39:52,28/07/2022,13:40:21,NDPLU036AF2,1,,161.55,25.85,187.4,NO,NO
88537,1520,23451,28/07/2022,13:42:51,28/07/2022,13:43:00,NDPLI029QOP,1,,38.71,6.19,44.9,NO,NO
88538,1520,23442,28/07/2022,13:49:02,28/07/2022,13:49:21,NDPLI032E81,1,,127.94,20.47,148.41,NO,NO
88539,1555,23572,28/07/2022,13:58:45,28/07/2022,13:59:34,NDPLU039WQE,1,,91.65,14.66,106.31,NO,NO
88540,1555,23568,28/07/2022,13:59:40,28/07/2022,13:59:48,NDPLU035XXT,1,,26.29,4.21,30.5,NO,NO
88541,1520,23529,28/07/2022,14:04:00,28/07/2022,14:04:21,NDPLI022BLW,1,,80.86,12.94,93.8,SI,NO
88542,1520,23524,28/07/2022,14:07:09,28/07/2022,14:07:27,NDPLI034O9F,1,,38.71,6.19,44.9,SI,NO
88543,1520,23441,28/07/2022,14:09:57,28/07/2022,14:10:17,NDPLI039XSF,1,,87.85,14.06,101.91,NO,NO
88544,1520,23440,28/07/2022,14:10:31,28/07/2022,14:11:15,NDPLI02348Q,1,,80.95,12.95,93.9,NO,NO
88545,1520,23435,28/07/2022,14:13:53,28/07/2022,14:13:56,NDPLI030JSV,1,,22.84,3.65,26.49,NO,NO
88546,1520,23423,28/07/2022,14:15:03,28/07/2022,14:15:12,NDPLI027P8H,1,,17.16,2.75,19.91,NO,NO
88547,1555,22763,28/07/2022,14:21:03,28/07/2022,14:22:07,NDPLU024ARY,1,,206.73,33.09,239.82,NO,NO
88548,1555,23522,28/07/2022,14:22:31,28/07/2022,14:23:08,NDPLU026B5J,1,,41.73,6.68,48.41,NO,NO
88549,1520,23520,28/07/2022,14:24:10,28/07/2022,14:24:15,NDPLI025VO7,1,,74.57,11.93,86.5,NO,NO
88550,1520,23410,28/07/2022,14:26:14,28/07/2022,14:26:39,NDPLI031OIV,1,,64.32,10.29,74.61,NO,NO
88551,1520,23406,28/07/2022,14:27:29,28/07/2022,14:28:24,NDPLI038HYZ,1,,239.21,38.27,277.48,NO,NO
88552,1520,23405,28/07/2022,14:29:01,28/07/2022,14:29:38,NDPLI030FUO,1,,93.28,14.92,108.2,NO,NO
88553,1520,23419,28/07/2022,14:29:51,28/07/2022,14:30:37,NDPLI03542W,1,,49.91,7.99,57.9,SI,NO
88554,1520,23414,28/07/2022,14:30:57,28/07/2022,14:31:27,NDPLI033JNC,1,,38.71,6.19,44.9,SI,NO
88555,1520,23398,28/07/2022,14:32:50,28/07/2022,14:32:57,NDPLI028026,1,,84.91,13.59,98.5,NO,NO
88556,1520,23390,28/07/2022,14:33:35,28/07/2022,14:33:40,NDPLI032ECZ,1,,36.03,5.76,41.79,NO,NO
88557,1520,23386,28/07/2022,14:36:07,28/07/2022,14:36:16,NDPLI0345D9,1,,17.24,2.76,20,NO,NO
88558,1555,23384,28/07/2022,14:42:17,28/07/2022,14:43:21,NDPLU032C2A,1,,299.31,47.89,347.2,NO,NO
88559,1555,23383,28/07/2022,14:44:24,28/07/2022,14:44:32,NDPLU032NLQ,1,,31.9,5.1,37,NO,NO
88560,1520,23376,28/07/2022,14:46:35,28/07/2022,14:47:09,NDPLI036ZZD,1,,94.53,15.13,109.66,NO,NO
88561,1520,23368,28/07/2022,14:49:28,28/07/2022,14:49:34,NDPLI041DDD,1,,61.55,9.84,71.39,NO,NO
88562,1555,23353,28/07/2022,14:50:46,28/07/2022,14:50:51,NDPLU033MQD,1,,77.59,12.41,90,NO,NO
88563,1555,23345,28/07/2022,14:55:31,28/07/2022,14:55:46,NDPLU0316CP,1,,103.28,16.52,119.8,NO,NO
88564,1555,23253,28/07/2022,14:56:03,28/07/2022,14:57:45,NDPLU032Y1N,1,,395.81,63.32,459.13,SI,NO
