id,empleado_id,cliente_id,fecha,hora,fecha_cerrado,hora_cerrado,serie,forma_pago_id,cuenta,subtotal,iva,total,facturado,cancelado
61542,1520,11181,11/02/2022,14:10:14,11/02/2022,14:10:28,NDPLI0164S1,1,,28.28,4.53,32.81,NO,NO
61543,1520,11002,11/02/2022,14:11:22,11/02/2022,14:13:46,NDPLI01600U,1,,584.05,93.46,677.51,NO,NO
61544,1520,11079,11/02/2022,14:14:51,11/02/2022,14:15:43,NDPLI021RCS,1,,81.47,13.04,94.51,SI,NO
61545,1520,11194,11/02/2022,14:16:00,11/02/2022,14:16:08,NDPLI017WGM,1,,51.64,8.26,59.9,NO,NO
61546,1520,11206,11/02/2022,14:16:21,11/02/2022,14:16:33,NDPLI0205MC,1,,21.47,3.44,24.91,NO,NO
61547,1520,11207,11/02/2022,14:35:16,11/02/2022,14:36:01,NDPLI0257D6,1,,170.6,27.29,197.89,NO,NO
61548,1520,11212,11/02/2022,14:37:06,11/02/2022,14:37:40,NDPLI02656I,1,,66.21,10.59,76.8,NO,NO
61549,1520,11515,11/02/2022,14:43:33,11/02/2022,14:43:39,NDPLI0237M7,1,,34.4,5.5,39.9,NO,NO
61550,1520,11526,11/02/2022,14:50:03,11/02/2022,14:50:15,NDPLI018YC7,1,,65.95,10.55,76.5,NO,NO
61551,1520,11535,11/02/2022,14:58:49,11/02/2022,14:59:08,NDPLI036A6P,1,,25.7,4.11,29.81,NO,NO
61552,1040,11003,11/02/2022,14:59:14,11/02/2022,14:59:19,NDPYA028AWL,1,,9.05,1.45,10.5,NO,NO
61553,1520,11537,11/02/2022,14:59:24,11/02/2022,14:59:32,NDPLI0304HX,1,,20.43,3.27,23.7,NO,NO
61554,1040,11009,11/02/2022,15:00:04,11/02/2022,15:01:14,NDPYA015ZJK,1,,73.8,11.81,85.61,NO,NO
61555,1040,11545,11/02/2022,15:06:04,11/02/2022,15:07:50,NDPYA0210KL,1,,138.54,22.16,160.7,NO,NO
61556,41,10961,11/02/2022,15:07:18,11/02/2022,15:07:18,NDPJU027KTD,4,,-279.74,-44.76,-324.5,SI,NO
61557,1040,11016,11/02/2022,15:26:05,11/02/2022,15:26:43,NDPYA0247CM,1,,52.85,8.45,61.3,NO,NO
61558,1040,11552,11/02/2022,15:31:35,11/02/2022,15:31:49,NDPYA023279,1,,40.52,6.48,47,NO,NO
61559,1040,11553,11/02/2022,15:40:52,11/02/2022,15:40:59,NDPYA022MA7,1,,38.36,6.14,44.5,NO,NO
61560,1040,11068,11/02/2022,15:41:23,11/02/2022,15:42:35,NDPYA021Y84,5,9884,144.66,23.15,167.81,SI,NO
61561,1040,11608,11/02/2022,15:42:50,11/02/2022,15:42:55,NDPYA022VS1,1,,21.47,3.44,24.91,NO,NO
61562,1040,11062,11/02/2022,15:43:34,11/02/2022,15:45:40,NDPYA025IQW,5,3504,2451.72,392.28,2844,SI,NO
61563,1040,11369,11/02/2022,15:50:56,11/02/2022,15:51:06,NDPYA0278W6,1,,112.07,17.93,130,NO,NO
61564,1040,11609,11/02/2022,15:53:06,11/02/2022,15:54:16,NDPYA025X4L,5,678,61.87,9.89,71.76,NO,NO
61565,1040,12077,11/02/2022,15:59:11,11/02/2022,15:59:29,NDPYA027HF7,1,,61.99,9.91,71.9,NO,NO
61566,1040,11388,11/02/2022,16:00:13,11/02/2022,16:00:25,NDPYA0169D6,1,,80.17,12.82,92.99,NO,NO
61567,1040,11390,11/02/2022,16:03:39,11/02/2022,16:04:21,NDPYA027S6N,1,,38.7,6.19,44.89,NO,NO
61568,1040,11391,11/02/2022,16:04:33,11/02/2022,16:04:39,NDPYA022TLD,1,,34.4,5.5,39.9,NO,NO
61569,1520,12081,11/02/2022,16:04:54,11/02/2022,16:04:58,NDPLI025SGW,1,,14.57,2.33,16.9,NO,NO
61570,1520,12112,11/02/2022,16:14:43,11/02/2022,16:14:51,NDPLI024Z9D,1,,21.47,3.44,24.91,NO,NO
61571,1520,12134,11/02/2022,16:17:07,11/02/2022,16:17:23,NDPLI02751G,1,,115.01,18.39,133.4,NO,NO
61572,1520,12137,11/02/2022,16:17:52,11/02/2022,16:17:55,NDPLI027OIG,1,,20.26,3.24,23.5,NO,NO
61573,1520,11155,11/02/2022,16:21:41,11/02/2022,16:27:55,NDPLI0202JC,5,8700,251.82,40.28,292.1,SI,NO
61574,1040,12144,11/02/2022,16:26:22,11/02/2022,16:27:07,NDPYA024Z94,1,,45,7.2,52.2,NO,NO
61575,1040,12148,11/02/2022,16:40:17,11/02/2022,16:41:12,NDPYA024RPI,5,1863,57.33,9.17,66.5,NO,NO
61576,1520,12163,11/02/2022,16:44:34,11/02/2022,16:44:45,NDPLI027YMB,1,,72.84,11.65,84.49,NO,NO
61577,1520,12043,11/02/2022,16:44:59,11/02/2022,16:45:10,NDPLI034RXA,1,,17.24,2.76,20,NO,NO
61578,1520,12048,11/02/2022,16:46:05,11/02/2022,16:47:12,NDPLI027HL0,1,,360.78,57.73,418.51,NO,NO
61579,1520,11293,11/02/2022,16:47:34,11/02/2022,16:48:27,NDPLI0308Y1,5,804,40.43,6.47,46.9,NO,NO
61580,1520,11296,11/02/2022,16:48:35,11/02/2022,16:48:37,NDPLI0323JQ,1,,11.21,1.79,13,NO,NO
61581,1040,11312,11/02/2022,17:00:13,11/02/2022,17:00:34,NDPYA017XMY,1,,43.88,7.02,50.9,NO,NO
61582,1040,11330,11/02/2022,17:01:38,11/02/2022,17:01:52,NDPYA0257FK,1,,71.03,11.37,82.4,NO,NO
61583,1040,11332,11/02/2022,17:02:20,11/02/2022,17:02:37,NDPYA0171FT,1,,150.69,24.11,174.8,NO,NO
61584,1040,11335,11/02/2022,17:03:12,11/02/2022,17:03:17,NDPYA01921E,1,,14.57,2.33,16.9,NO,NO
61585,1040,12061,11/02/2022,17:08:43,11/02/2022,17:09:20,NDPYA028869,1,,107.33,17.17,124.5,NO,NO
61586,1040,12066,11/02/2022,17:11:13,11/02/2022,17:11:25,NDPYA019WGC,1,,448.28,71.72,520,NO,NO
61587,1040,12168,11/02/2022,17:13:08,11/02/2022,17:13:15,NDPYA0254OV,1,,65.95,10.55,76.5,NO,NO
61588,1040,12189,11/02/2022,17:15:20,11/02/2022,17:15:29,NDPYA021S4P,1,,83.11,13.3,96.41,NO,NO
61589,1040,12197,11/02/2022,17:21:55,11/02/2022,17:22:07,NDPYA026AM8,1,,31.82,5.1,36.92,NO,NO
61590,1040,12198,11/02/2022,17:22:21,11/02/2022,17:22:37,NDPYA020CD0,1,,56.55,9.05,65.6,NO,NO
61591,1040,11298,11/02/2022,17:23:01,11/02/2022,17:32:47,NDPYA0193R5,1,,8392.08,1342.73,9734.811,NO,SI
61592,676,12203,11/02/2022,17:28:11,11/02/2022,17:28:55,NDPGR025UV9,1,,114.48,18.31,132.79,NO,NO
61593,676,12209,11/02/2022,17:29:10,11/02/2022,17:29:37,NDPGR025JEX,1,,94.66,15.15,109.81,NO,NO
61594,676,12244,11/02/2022,17:30:08,11/02/2022,17:30:38,NDPGR02475H,1,,22.84,3.65,26.49,NO,NO
61595,676,12266,11/02/2022,17:30:57,11/02/2022,17:31:26,NDPGR028T37,1,,131.9,21.1,153,NO,NO
61596,676,12267,11/02/2022,17:31:43,11/02/2022,17:31:55,NDPGR024THP,1,,36.64,5.86,42.5,NO,NO
61597,1040,12299,11/02/2022,17:32:55,11/02/2022,17:33:09,NDPYA028YLT,1,,189.66,30.34,220,NO,NO
61598,1040,12308,11/02/2022,17:34:03,11/02/2022,17:34:09,NDPYA02319X,1,,41.73,6.67,48.4,NO,NO
61599,676,11340,11/02/2022,17:36:03,11/02/2022,17:37:41,NDPGR025CC3,4,5397,344.4,55.1,399.5,SI,NO
61600,1040,12315,11/02/2022,17:38:17,11/02/2022,17:38:51,NDPYA032OAI,1,,60.69,9.7,70.39,NO,NO
61601,1040,12322,11/02/2022,17:44:14,11/02/2022,17:44:34,NDPYA026Q7Y,1,,107.48,17.2,124.68,NO,NO
61602,1040,12340,11/02/2022,17:44:46,11/02/2022,17:45:07,NDPYA031XQ6,1,,17.24,2.76,20,NO,NO
61603,1040,11395,11/02/2022,17:48:36,11/02/2022,17:48:40,NDPYA034TK2,1,,34.4,5.5,39.9,NO,NO
61604,1040,11396,11/02/2022,17:49:27,11/02/2022,17:49:30,NDPYA035LUJ,1,,17.16,2.75,19.91,NO,NO
61605,1040,12351,11/02/2022,17:49:38,11/02/2022,17:50:06,NDPYA037XQE,1,,90.27,14.44,104.71,NO,NO
61606,1040,11397,11/02/2022,17:50:18,11/02/2022,17:50:23,NDPYA0264NB,1,,31.38,5.02,36.4,NO,NO
61607,1040,12357,11/02/2022,17:51:42,11/02/2022,17:52:32,NDPYA025ZHW,1,,128.36,20.54,148.9,NO,NO
61608,1040,12360,11/02/2022,17:52:44,11/02/2022,17:53:08,NDPYA028JAB,1,,30.17,4.83,35,NO,NO
61609,1040,12364,11/02/2022,17:55:00,11/02/2022,17:55:42,NDPYA023220,1,,136.03,21.76,157.79,NO,NO
61610,1040,12371,11/02/2022,17:55:59,11/02/2022,17:56:23,NDPYA037T0W,1,,45.6,7.3,52.9,NO,NO
61611,1040,11449,11/02/2022,17:57:18,11/02/2022,18:00:33,NDPYA0349BT,1,,198.28,31.72,230,SI,NO
61612,1040,11453,11/02/2022,18:01:31,11/02/2022,18:03:05,NDPYA019TJW,5,5750,55.95,8.95,64.9,SI,NO
61613,1040,11471,11/02/2022,18:03:43,11/02/2022,18:05:22,NDPYA02469L,1,,430.27,68.83,499.1,SI,NO
61614,1040,12391,11/02/2022,18:06:26,11/02/2022,18:06:35,NDPYA028AD5,1,,24.57,3.93,28.5,NO,NO
61615,1040,11403,11/02/2022,18:11:40,11/02/2022,18:11:44,NDPYA0208EY,1,,41.73,6.67,48.4,NO,NO
61616,1040,12394,11/02/2022,18:12:13,11/02/2022,18:12:16,NDPYA021A4K,1,,24.91,3.99,28.9,NO,NO
61617,1040,11415,11/02/2022,18:17:45,11/02/2022,18:19:03,NDPYA0316TP,1,,73.71,11.79,85.5,NO,NO
61618,1040,11429,11/02/2022,18:19:20,11/02/2022,18:19:34,NDPYA026WR9,1,,30.09,4.82,34.91,NO,NO
61619,1040,11439,11/02/2022,18:21:25,11/02/2022,18:21:56,NDPYA024RZE,1,,278.52,44.56,323.08,NO,NO
61620,1040,11441,11/02/2022,18:22:51,11/02/2022,18:22:56,NDPYA024VSS,1,,17.16,2.75,19.91,NO,NO
61621,1040,12398,11/02/2022,18:30:17,11/02/2022,18:30:23,NDPYA025TYI,1,,41.81,6.69,48.5,NO,NO
61622,1040,11498,11/02/2022,18:32:42,11/02/2022,18:33:57,NDPYA0257P2,1,,776.37,124.21,900.58,SI,NO
61623,1040,11444,11/02/2022,18:34:11,11/02/2022,18:34:37,NDPYA023Y8Q,1,,149.48,23.91,173.39,NO,NO
61624,676,12110,11/02/2022,18:55:35,11/02/2022,18:55:32,FD-NDPGR029K7A,1,,16801.744,2688.1008,19489.766,SI,NO
61625,1520,12446,12/02/2022,08:31:59,12/02/2022,08:32:32,NDPLI035SYV,1,,298.19,47.71,345.9,NO,NO
61626,1520,12450,12/02/2022,08:33:35,12/02/2022,08:34:53,NDPLI0314CO,5,7990,130.44,20.86,151.3,NO,NO
61627,1520,12471,12/02/2022,08:35:15,12/02/2022,08:36:06,NDPLI031IIC,1,,128.45,20.55,149,SI,NO
61628,1520,12609,12/02/2022,08:36:22,12/02/2022,08:36:39,NDPLI0308JP,1,,43.45,6.95,50.4,NO,NO
61629,1520,12617,12/02/2022,08:36:59,12/02/2022,08:37:17,NDPLI040PCF,1,,27.16,4.35,31.51,NO,NO
61630,1520,12630,12/02/2022,08:37:38,12/02/2022,08:38:28,NDPLI0375UO,1,,34.92,5.58,40.5,NO,NO
61631,1520,12636,12/02/2022,08:40:48,12/02/2022,08:41:32,NDPLI0339Z9,1,,135.25,21.64,156.89,NO,NO
61632,1520,12536,12/02/2022,08:52:43,12/02/2022,08:52:43,NDPLI0367UU,1,,100,0,100,NO,NO
61633,1520,12649,12/02/2022,09:00:05,12/02/2022,09:00:12,NDPLI023RQX,1,,77.59,12.41,90,NO,NO
61634,1520,12581,12/02/2022,09:00:26,12/02/2022,09:01:13,NDPLI026M51,1,,117.16,18.74,135.9,SI,NO
61635,1520,12453,12/02/2022,09:07:25,12/02/2022,09:08:08,NDPLI032WLI,1,,154.49,24.71,179.2,NO,NO
61636,1520,12550,12/02/2022,09:09:19,12/02/2022,09:09:19,NDPLI036UCN,1,,50,0,50,NO,NO
61637,1520,12467,12/02/2022,09:12:13,12/02/2022,09:12:21,NDPLI025Z7M,1,,16.29,2.61,18.9,NO,NO
61638,1520,12479,12/02/2022,09:21:00,12/02/2022,09:21:21,NDPLI0216QQ,1,,62.85,10.06,72.91,NO,NO
61639,1571,12497,12/02/2022,09:28:31,12/02/2022,09:29:57,NDPKA032Q8F,1,,85.95,13.75,99.7,NO,NO
61640,1571,12639,12/02/2022,09:34:10,12/02/2022,09:34:11,NDPKA033XSA,1,,50,0,50,NO,NO
61641,543,12644,12/02/2022,09:39:04,12/02/2022,09:39:04,NDPDU034LQM,1,,89.32,14.28,103.6,NO,NO
61642,1571,12504,12/02/2022,09:40:48,12/02/2022,09:40:56,NDPKA034SHL,1,,5.6,0.9,6.5,NO,NO
61643,1571,12535,12/02/2022,09:41:36,12/02/2022,09:42:12,NDPKA032S87,1,,119.66,19.14,138.8,NO,NO
61644,1571,12653,12/02/2022,09:42:37,12/02/2022,09:43:55,NDPKA034SMB,1,,172.24,27.56,199.8,SI,NO
61645,1520,12836,12/02/2022,09:42:51,12/02/2022,09:43:05,NDPLI030QH1,1,,51.38,8.22,59.6,NO,NO
61646,1520,12558,12/02/2022,09:43:20,12/02/2022,09:43:38,NDPLI027FHW,1,,51.55,8.25,59.8,NO,NO
61647,1520,12576,12/02/2022,09:44:00,12/02/2022,09:44:39,NDPLI0269FG,1,,62.76,10.04,72.8,NO,NO
61648,1520,12584,12/02/2022,09:45:02,12/02/2022,09:45:22,NDPLI029UUC,1,,243.53,38.97,282.5,SI,NO
61649,1520,12579,12/02/2022,09:50:09,12/02/2022,09:50:26,NDPLI032L3N,1,,73.96,11.84,85.8,NO,NO
61650,1520,12849,12/02/2022,10:00:30,12/02/2022,10:00:42,NDPLI013NXP,1,,77.59,12.41,90,NO,NO
61651,1520,12876,12/02/2022,10:02:24,12/02/2022,10:02:33,NDPLI018BY4,1,,17.16,2.75,19.91,NO,NO
61652,1520,12888,12/02/2022,10:05:40,12/02/2022,10:06:16,NDPLI019P2E,1,,170.61,27.29,197.9,NO,NO
61653,1520,12893,12/02/2022,10:06:30,12/02/2022,10:07:06,NDPLI019JM0,1,,95.95,15.35,111.3,NO,NO
61654,1520,12902,12/02/2022,10:07:32,12/02/2022,10:07:34,NDPLI022DZO,1,,10.26,1.64,11.9,NO,NO
61655,1520,15109,12/02/2022,10:10:06,12/02/2022,10:10:31,NDPLI0174K0,1,,205.08,32.82,237.9,NO,NO
61656,1520,12608,12/02/2022,10:10:41,12/02/2022,10:10:53,NDPLI016KCF,1,,82.41,13.19,95.6,NO,NO
61657,1520,15113,12/02/2022,10:13:34,12/02/2022,10:14:00,NDPLI0215J6,1,,25,4,29,NO,NO
61658,1520,12749,12/02/2022,10:14:32,12/02/2022,10:15:50,NDPLI0202L1,5,1452,167.5,26.8,194.3,SI,NO
61659,1520,12773,12/02/2022,10:16:07,12/02/2022,10:17:11,NDPLI024D4P,1,,77.59,12.41,90,SI,NO
61660,1520,12686,12/02/2022,10:17:32,12/02/2022,10:18:03,NDPLI023IWD,1,,77.59,12.41,90,SI,NO
61661,1571,15114,12/02/2022,10:17:54,12/02/2022,10:18:49,NDPKA0274AX,1,,44.23,7.07,51.3,NO,NO
61662,1520,15122,12/02/2022,10:18:53,12/02/2022,10:19:02,NDPLI027AMS,1,,26.55,4.24,30.79,NO,NO
61663,1571,15123,12/02/2022,10:21:06,12/02/2022,10:22:12,NDPKA0198QK,1,,15.09,2.41,17.5,NO,NO
61664,1571,12665,12/02/2022,10:22:26,12/02/2022,10:22:34,NDPKA022RMC,1,,34.4,5.5,39.9,NO,NO
61665,1571,12669,12/02/2022,10:22:58,12/02/2022,10:23:09,NDPKA0276ES,1,,16.29,2.61,18.9,NO,NO
61666,1571,12758,12/02/2022,10:23:42,12/02/2022,10:23:49,NDPKA021UFS,1,,15.09,2.41,17.5,NO,NO
61667,1571,13087,12/02/2022,10:30:47,12/02/2022,10:31:35,NDPKA024GDY,1,,152.85,24.45,177.3,NO,NO
61668,1571,13109,12/02/2022,10:31:59,12/02/2022,10:32:34,NDPKA0286A4,1,,44.4,7.1,51.5,NO,NO
61669,1571,13143,12/02/2022,10:33:37,12/02/2022,10:33:46,NDPKA026S3S,1,,29.14,4.66,33.8,NO,NO
61670,1571,13151,12/02/2022,10:34:33,12/02/2022,10:35:09,NDPKA023PEV,1,,90.18,14.43,104.61,NO,NO
61671,1571,13165,12/02/2022,10:36:09,12/02/2022,10:36:23,NDPKA028QRX,1,,46.47,7.44,53.91,NO,NO
61672,1571,13177,12/02/2022,10:39:01,12/02/2022,10:39:13,NDPKA023SZF,1,,412.93,66.07,479,NO,NO
61673,1571,13179,12/02/2022,10:45:38,12/02/2022,10:46:43,NDPKA030UZ7,1,,80.71,12.91,93.62,NO,NO
61674,1571,13182,12/02/2022,10:48:23,12/02/2022,10:48:35,NDPKA027RYW,1,,118.02,18.88,136.9,NO,NO
61675,1571,13185,12/02/2022,10:49:22,12/02/2022,10:49:42,NDPKA027XU7,1,,72.84,11.65,84.49,NO,NO
61676,1571,15143,12/02/2022,10:53:32,12/02/2022,10:53:43,NDPKA023CD1,1,,41.73,6.67,48.4,NO,NO
61677,1571,15147,12/02/2022,10:57:06,12/02/2022,10:57:40,NDPKA028XON,1,,98.1,15.7,113.8,NO,NO
61678,543,13033,12/02/2022,10:57:08,12/02/2022,10:57:08,NDPDU0300DP,1,,1256.89,201.1,1457.99,NO,NO
61679,1571,13054,12/02/2022,10:58:55,12/02/2022,10:58:55,NDPKA0306KS,1,,50,0,50,NO,NO
61680,1571,13056,12/02/2022,10:59:30,12/02/2022,10:59:30,NDPKA035C5L,1,,50,0,50,NO,NO
61681,1571,15149,12/02/2022,10:59:50,12/02/2022,11:00:04,NDPKA029G1T,1,,49.92,7.98,57.9,NO,NO
61682,1571,15159,12/02/2022,11:02:02,12/02/2022,11:02:18,NDPKA015237,1,,41.81,6.69,48.5,NO,NO
61683,1571,13213,12/02/2022,11:02:48,12/02/2022,11:06:58,NDPKA0251AG,1,,133.89,21.42,155.31,SI,NO
61684,1520,13220,12/02/2022,11:04:18,12/02/2022,11:04:38,NDPLI024M0R,1,,110.09,17.61,127.7,NO,NO
61685,1520,13221,12/02/2022,11:06:01,12/02/2022,11:06:25,NDPLI018TBK,1,,52.85,8.46,61.31,NO,NO
61686,1520,13225,12/02/2022,11:06:48,12/02/2022,11:08:07,NDPLI0290PN,4,7572,255.43,40.87,296.3,NO,NO
61687,1520,13229,12/02/2022,11:10:40,12/02/2022,11:11:25,NDPLI016YYP,1,,30.51,4.88,35.39,NO,NO
61688,1520,13235,12/02/2022,11:11:36,12/02/2022,11:11:40,NDPLI02289P,1,,34.4,5.5,39.9,NO,NO
61689,1520,13238,12/02/2022,11:12:54,12/02/2022,11:13:02,NDPLI0234VQ,1,,14.66,2.35,17.01,NO,NO
61690,1520,13245,12/02/2022,11:13:48,12/02/2022,11:13:55,NDPLI027A6L,1,,28.88,4.62,33.5,NO,NO
61691,1520,13277,12/02/2022,11:15:32,12/02/2022,11:16:03,NDPLI022KA9,1,,106.81,17.09,123.9,NO,NO
61692,1520,13302,12/02/2022,11:17:12,12/02/2022,11:17:25,NDPLI022B6M,1,,49.92,7.98,57.9,NO,NO
61693,1520,13298,12/02/2022,11:17:45,12/02/2022,11:18:57,NDPLI028Y3H,1,,240.43,38.47,278.9,SI,NO
61694,1520,13374,12/02/2022,11:19:15,12/02/2022,11:19:20,NDPLI027WEB,1,,65.95,10.55,76.5,NO,NO
61695,1520,13306,12/02/2022,11:19:39,12/02/2022,11:19:51,NDPLI0338PH,1,,96.9,15.5,112.4,NO,NO
61696,1520,13313,12/02/2022,11:20:21,12/02/2022,11:20:27,NDPLI016QCZ,1,,81.59,13.05,94.64,NO,NO
61697,1520,13295,12/02/2022,11:21:07,12/02/2022,11:21:07,NDPLI019GXP,1,,50,0,50,NO,NO
61698,1520,13378,12/02/2022,11:25:01,12/02/2022,11:25:58,NDPLI0193HK,1,,111.12,17.78,128.9,NO,NO
61699,1520,13394,12/02/2022,11:27:20,12/02/2022,11:28:32,NDPLI02285Y,1,,337.59,54.01,391.6,NO,NO
61700,1520,13395,12/02/2022,11:29:01,12/02/2022,11:29:44,NDPLI023A67,1,,223.89,35.81,259.7,NO,NO
61701,1520,13402,12/02/2022,11:30:21,12/02/2022,11:30:26,NDPLI0178UO,1,,15.84,2.53,18.37,NO,NO
61702,1520,13430,12/02/2022,11:30:55,12/02/2022,11:31:14,NDPLI024HTQ,1,,83.62,13.38,97,NO,NO
61703,1520,13442,12/02/2022,11:34:43,12/02/2022,11:34:50,NDPLI025RVS,1,,34.05,5.45,39.5,NO,NO
61704,1571,13455,12/02/2022,11:40:37,12/02/2022,11:41:28,NDPKA0255CA,1,,105.01,16.81,121.82,NO,NO
61705,1520,13580,12/02/2022,11:45:30,12/02/2022,11:45:42,NDPLI031BU6,1,,15.52,2.48,18,NO,NO
61706,1520,13582,12/02/2022,11:45:58,12/02/2022,11:46:01,NDPLI033S7M,1,,14.57,2.33,16.9,NO,NO
61707,1520,13587,12/02/2022,11:49:31,12/02/2022,11:49:36,NDPLI028JDO,1,,39.48,6.32,45.8,NO,NO
61708,1571,13588,12/02/2022,11:50:48,12/02/2022,11:51:14,NDPKA028U4X,1,,29.05,4.65,33.7,NO,NO
61709,1520,13738,12/02/2022,11:51:13,12/02/2022,11:51:17,NDPLI021A1H,1,,38.36,6.14,44.5,NO,NO
61710,1571,13745,12/02/2022,11:51:37,12/02/2022,11:51:59,NDPKA027MUK,1,,63.27,10.12,73.39,NO,NO
61711,1520,13592,12/02/2022,11:51:39,12/02/2022,11:52:30,NDPLI02937J,1,,52.84,8.45,61.29,NO,NO
61712,1571,13595,12/02/2022,11:52:27,12/02/2022,11:54:16,NDPKA027PNL,5,5391,78.36,12.54,90.9,NO,NO
61713,1520,13602,12/02/2022,11:54:04,12/02/2022,11:54:09,NDPLI024MNP,1,,17.16,2.75,19.91,NO,NO
61714,1520,13638,12/02/2022,11:54:58,12/02/2022,11:56:59,NDPLI0331US,5,6193,382.17,61.16,443.33,SI,NO
61715,1571,13756,12/02/2022,11:57:00,12/02/2022,11:57:12,NDPKA0235R5,1,,71.47,11.43,82.9,NO,NO
61716,1520,13758,12/02/2022,11:57:45,12/02/2022,11:58:12,NDPLI03218U,1,,56.52,9.05,65.57,NO,NO
61717,1520,13765,12/02/2022,11:58:37,12/02/2022,11:58:45,NDPLI0341R6,1,,23.12,3.69,26.81,NO,NO
61718,1520,13851,12/02/2022,11:59:09,12/02/2022,11:59:35,NDPLI034MOB,1,,189.66,30.34,220,SI,NO
61719,1571,13776,12/02/2022,12:04:11,12/02/2022,12:04:21,NDPKA018PFQ,1,,171.76,27.49,199.25,NO,NO
61720,1520,13807,12/02/2022,12:04:58,12/02/2022,12:05:27,NDPLI029RFN,1,,65.35,10.45,75.8,NO,NO
61721,1520,13828,12/02/2022,12:07:31,12/02/2022,12:07:37,NDPLI023QUD,1,,17.16,2.75,19.91,NO,NO
61722,1520,13831,12/02/2022,12:09:49,12/02/2022,12:10:11,NDPLI034MCU,1,,29.22,4.68,33.9,NO,NO
61723,1520,13780,12/02/2022,12:14:37,12/02/2022,12:15:15,NDPLI026NIR,5,5897,340.52,54.48,395,SI,NO
61724,1520,13999,12/02/2022,12:15:32,12/02/2022,12:15:48,NDPLI023L73,1,,51.64,8.26,59.9,NO,NO
61725,1571,13944,12/02/2022,12:16:55,12/02/2022,12:17:58,NDPKA029SUN,4,6642,430.17,68.83,499,SI,NO
61726,1520,14006,12/02/2022,12:17:45,12/02/2022,12:18:00,NDPLI029YSC,1,,104.74,16.76,121.5,NO,NO
61727,1520,14016,12/02/2022,12:18:32,12/02/2022,12:18:38,NDPLI026QRU,1,,11.21,1.79,13,NO,NO
61728,1520,14017,12/02/2022,12:19:03,12/02/2022,12:19:24,NDPLI025RQ7,1,,340.52,54.48,395,NO,NO
61729,1520,14019,12/02/2022,12:20:37,12/02/2022,12:21:36,NDPLI024ITQ,5,3249,48.02,7.69,55.71,NO,NO
61730,1520,14020,12/02/2022,12:22:58,12/02/2022,12:23:24,NDPLI029W28,1,,83.11,13.3,96.41,NO,NO
61731,1571,14040,12/02/2022,12:30:36,12/02/2022,12:32:46,NDPKA0241YL,5,2491,194.99,31.2,226.19,NO,NO
61732,1520,14091,12/02/2022,12:30:58,12/02/2022,12:31:13,NDPLI028YV2,1,,49.14,7.86,57,NO,NO
61733,1520,14092,12/02/2022,12:32:26,12/02/2022,12:32:54,NDPLI025ZCN,1,,72.41,11.59,84,NO,NO
61734,1520,14099,12/02/2022,12:35:04,12/02/2022,12:35:10,NDPLI024K3Q,1,,34.4,5.5,39.9,NO,NO
61735,1571,14047,12/02/2022,12:35:48,12/02/2022,12:36:01,NDPKA032TXO,1,,15.09,2.41,17.5,NO,NO
61736,1571,14230,12/02/2022,12:39:03,12/02/2022,12:39:13,NDPKA02715J,1,,131.12,20.98,152.1,NO,NO
61737,1571,14250,12/02/2022,12:39:43,12/02/2022,12:41:36,NDPKA031W4A,1,,512.41,81.99,594.4,SI,NO
61738,1520,14237,12/02/2022,12:40:51,12/02/2022,12:41:07,NDPLI0221V2,1,,115.26,18.44,133.7,NO,NO
61739,1520,14256,12/02/2022,12:41:31,12/02/2022,12:41:44,NDPLI0216FZ,1,,258.62,41.38,300,NO,NO
61740,1571,14260,12/02/2022,12:42:11,12/02/2022,12:42:23,NDPKA0201ZC,1,,41.73,6.67,48.4,NO,NO
61741,1571,14641,12/02/2022,12:42:48,12/02/2022,12:46:25,NDPKA030EKF,4,9404,273.11,43.69,316.8,SI,NO
61742,1520,15162,12/02/2022,12:43:02,12/02/2022,12:44:45,NDPLI021WG2,1,,15.26,2.44,17.7,NO,NO
61743,1520,15168,12/02/2022,12:46:06,12/02/2022,12:46:20,NDPLI028Q99,1,,14.66,2.35,17.01,NO,NO
61744,1520,15180,12/02/2022,12:46:41,12/02/2022,12:47:01,NDPLI0274UC,1,,51.55,8.25,59.8,NO,NO
61745,1571,14608,12/02/2022,12:46:59,12/02/2022,12:47:26,NDPKA0369F2,1,,58.45,9.35,67.8,NO,NO
61746,1520,15192,12/02/2022,12:48:29,12/02/2022,12:48:43,NDPLI0356Y7,1,,56.55,9.04,65.59,NO,NO
61747,1571,14646,12/02/2022,12:49:06,12/02/2022,12:49:56,NDPKA031OX8,1,,40,6.4,46.4,SI,NO
61748,1520,15193,12/02/2022,12:49:12,12/02/2022,12:49:48,NDPLI028IYY,1,,61.21,9.79,71,NO,NO
61749,1571,14616,12/02/2022,12:51:24,12/02/2022,12:51:31,NDPKA024N7E,1,,46.47,7.44,53.91,NO,NO
61750,1571,14636,12/02/2022,12:52:55,12/02/2022,12:54:24,NDPKA029OYS,1,,87.33,13.97,101.3,NO,NO
61751,1520,15199,12/02/2022,12:53:04,12/02/2022,12:53:07,NDPLI024UWA,1,,15.09,2.41,17.5,NO,NO
61752,1520,14247,12/02/2022,12:53:47,12/02/2022,12:53:48,NDPLI030B52,1,,100,0,100,NO,NO
61753,1571,7143,12/02/2022,12:55:01,12/02/2022,12:58:37,NDPKA023J5W,5,3056,131.12,20.98,152.1,NO,NO
